Trial,Bandit,Reward,Cumulative_Reward,Cumulative_Regret,Algorithm
857,3,5.2383,3318.2005,109.7995,EpsilonGreedy
858,3,3.2165,3321.4170,110.5830,EpsilonGreedy
859,3,5.0326,3326.4496,109.5504,EpsilonGreedy
860,3,5.0527,3331.5024,108.4976,EpsilonGreedy
861,3,5.2296,3336.7320,107.2680,EpsilonGreedy
862,3,3.9005,3340.6325,107.3675,EpsilonGreedy
863,3,4.1647,3344.7973,107.2027,EpsilonGreedy
864,3,3.0785,3347.8758,108.1242,EpsilonGreedy
865,3,4.7776,3352.6534,107.3466,EpsilonGreedy
866,3,4.6496,3357.3030,106.6970,EpsilonGreedy
867,3,4.2776,3361.5805,106.4195,EpsilonGreedy
868,3,3.8968,3365.4773,106.5227,EpsilonGreedy
869,3,3.2370,3368.7144,107.2856,EpsilonGreedy
870,3,1.6219,3370.3363,109.6637,EpsilonGreedy
871,3,3.3376,3373.6738,110.3262,EpsilonGreedy
872,3,2.1572,3375.8311,112.1689,EpsilonGreedy
873,3,3.7631,3379.5941,112.4059,EpsilonGreedy
874,3,3.0743,3382.6684,113.3316,EpsilonGreedy
875,3,6.2425,3388.9109,111.0891,EpsilonGreedy
876,3,3.2940,3392.2048,111.7952,EpsilonGreedy
877,3,2.9774,3395.1823,112.8177,EpsilonGreedy
878,3,5.7250,3400.9073,111.0927,EpsilonGreedy
879,3,2.2740,3403.1813,112.8187,EpsilonGreedy
880,3,5.1084,3408.2896,111.7104,EpsilonGreedy
881,3,5.1565,3413.4462,110.5538,EpsilonGreedy
882,3,3.8315,3417.2777,110.7223,EpsilonGreedy
883,3,2.5818,3419.8595,112.1405,EpsilonGreedy
884,3,3.3281,3423.1876,112.8124,EpsilonGreedy
885,3,4.0742,3427.2618,112.7382,EpsilonGreedy
886,3,4.7979,3432.0597,111.9403,EpsilonGreedy
887,3,4.4861,3436.5458,111.4542,EpsilonGreedy
888,3,4.3710,3440.9168,111.0832,EpsilonGreedy
889,3,3.5068,3444.4235,111.5765,EpsilonGreedy
890,3,5.0164,3449.4400,110.5600,EpsilonGreedy
891,3,2.8975,3452.3375,111.6625,EpsilonGreedy
892,3,3.2443,3455.5818,112.4182,EpsilonGreedy
893,3,4.1097,3459.6915,112.3085,EpsilonGreedy
894,3,4.7097,3464.4011,111.5989,EpsilonGreedy
895,3,4.4070,3468.8081,111.1919,EpsilonGreedy
896,3,4.4559,3473.2640,110.7360,EpsilonGreedy
897,3,3.4504,3476.7144,111.2856,EpsilonGreedy
898,3,4.9301,3481.6445,110.3555,EpsilonGreedy
899,3,1.8405,3483.4850,112.5150,EpsilonGreedy
900,3,3.2758,3486.7608,113.2392,EpsilonGreedy
901,3,2.6020,3489.3628,114.6372,EpsilonGreedy
902,3,2.8434,3492.2062,115.7938,EpsilonGreedy
903,3,4.3700,3496.5762,115.4238,EpsilonGreedy
904,3,4.7522,3501.3284,114.6716,EpsilonGreedy
905,3,2.9337,3504.2621,115.7379,EpsilonGreedy
906,3,3.9254,3508.1874,115.8126,EpsilonGreedy
907,3,5.8446,3514.0320,113.9680,EpsilonGreedy
908,3,4.2473,3518.2793,113.7207,EpsilonGreedy
909,3,5.4113,3523.6907,112.3093,EpsilonGreedy
910,3,5.0081,3528.6988,111.3012,EpsilonGreedy
911,3,5.1221,3533.8209,110.1791,EpsilonGreedy
912,3,3.6378,3537.4587,110.5413,EpsilonGreedy
913,3,4.3170,3541.7757,110.2243,EpsilonGreedy
914,3,6.2420,3548.0177,107.9823,EpsilonGreedy
915,3,3.1839,3551.2016,108.7984,EpsilonGreedy
916,3,2.8183,3554.0199,109.9801,EpsilonGreedy
917,3,5.2060,3559.2259,108.7741,EpsilonGreedy
918,3,3.3721,3562.5980,109.4020,EpsilonGreedy
919,3,4.0142,3566.6121,109.3879,EpsilonGreedy
920,3,4.5681,3571.1802,108.8198,EpsilonGreedy
921,3,3.5671,3574.7473,109.2527,EpsilonGreedy
922,3,3.7267,3578.4741,109.5259,EpsilonGreedy
923,3,2.7720,3581.2461,110.7539,EpsilonGreedy
924,3,3.8198,3585.0659,110.9341,EpsilonGreedy
925,3,2.6332,3587.6991,112.3009,EpsilonGreedy
926,3,4.3603,3592.0594,111.9406,EpsilonGreedy
927,3,4.0642,3596.1236,111.8764,EpsilonGreedy
928,3,5.0326,3601.1562,110.8438,EpsilonGreedy
929,3,3.7037,3604.8599,111.1401,EpsilonGreedy
930,3,5.0205,3609.8805,110.1195,EpsilonGreedy
931,3,5.1240,3615.0044,108.9956,EpsilonGreedy
932,3,5.1956,3620.2001,107.7999,EpsilonGreedy
933,3,4.7164,3624.9165,107.0835,EpsilonGreedy
934,3,4.3977,3629.3142,106.6858,EpsilonGreedy
935,3,4.2259,3633.5401,106.4599,EpsilonGreedy
936,3,3.4880,3637.0281,106.9719,EpsilonGreedy
937,3,3.8938,3640.9219,107.0781,EpsilonGreedy
938,3,3.9098,3644.8316,107.1684,EpsilonGreedy
939,3,6.0322,3650.8639,105.1361,EpsilonGreedy
940,3,2.7228,3653.5867,106.4133,EpsilonGreedy
941,3,3.6828,3657.2694,106.7306,EpsilonGreedy
942,3,4.2068,3661.4762,106.5238,EpsilonGreedy
943,3,2.9984,3664.4746,107.5254,EpsilonGreedy
944,3,4.6715,3669.1461,106.8539,EpsilonGreedy
945,3,3.3037,3672.4498,107.5502,EpsilonGreedy
946,3,4.3026,3676.7524,107.2476,EpsilonGreedy
947,3,3.9805,3680.7329,107.2671,EpsilonGreedy
948,3,1.6746,3682.4076,109.5924,EpsilonGreedy
949,3,4.5402,3686.9478,109.0522,EpsilonGreedy
950,3,2.6614,3689.6092,110.3908,EpsilonGreedy
951,3,4.2660,3693.8752,110.1248,EpsilonGreedy
952,3,5.4103,3699.2856,108.7144,EpsilonGreedy
953,3,4.8122,3704.0977,107.9023,EpsilonGreedy
954,3,3.9375,3708.0352,107.9648,EpsilonGreedy
955,3,3.9987,3712.0338,107.9662,EpsilonGreedy
956,3,4.1238,3716.1577,107.8423,EpsilonGreedy
957,3,3.7235,3719.8811,108.1189,EpsilonGreedy
958,3,3.1051,3722.9863,109.0137,EpsilonGreedy
959,3,3.9477,3726.9340,109.0660,EpsilonGreedy
960,3,3.8815,3730.8155,109.1845,EpsilonGreedy
961,3,6.0040,3736.8195,107.1805,EpsilonGreedy
962,3,4.4500,3741.2694,106.7306,EpsilonGreedy
963,3,6.1908,3747.4602,104.5398,EpsilonGreedy
964,3,3.9132,3751.3733,104.6267,EpsilonGreedy
965,3,4.3059,3755.6793,104.3207,EpsilonGreedy
966,3,3.9810,3759.6603,104.3397,EpsilonGreedy
967,3,3.1180,3762.7783,105.2217,EpsilonGreedy
968,3,2.9982,3765.7765,106.2235,EpsilonGreedy
969,3,3.6694,3769.4459,106.5541,EpsilonGreedy
970,3,4.9242,3774.3701,105.6299,EpsilonGreedy
971,3,2.8881,3777.2583,106.7417,EpsilonGreedy
972,3,2.6051,3779.8633,108.1367,EpsilonGreedy
973,3,3.8986,3783.7620,108.2380,EpsilonGreedy
974,3,3.3155,3787.0775,108.9225,EpsilonGreedy
975,3,3.2536,3790.3311,109.6689,EpsilonGreedy
976,3,5.5160,3795.8471,108.1529,EpsilonGreedy
977,3,3.8840,3799.7311,108.2689,EpsilonGreedy
978,3,4.4924,3804.2235,107.7765,EpsilonGreedy
979,3,3.8536,3808.0770,107.9230,EpsilonGreedy
980,3,4.6967,3812.7737,107.2263,EpsilonGreedy
981,3,3.8385,3816.6123,107.3877,EpsilonGreedy
982,3,3.7535,3820.3658,107.6342,EpsilonGreedy
