Trial,Bandit,Reward,Cumulative_Reward,Cumulative_Regret,Algorithm
2340,3,5.1427,9403.5336,-43.5336,ThompsonSampling
2341,3,3.6112,9407.1448,-43.1448,ThompsonSampling
2342,3,3.6440,9410.7888,-42.7888,ThompsonSampling
2343,3,3.1908,9413.9795,-41.9795,ThompsonSampling
2344,3,3.6509,9417.6304,-41.6304,ThompsonSampling
2345,3,3.2737,9420.9040,-40.9040,ThompsonSampling
2346,3,3.2580,9424.1620,-40.1620,ThompsonSampling
2347,3,3.4894,9427.6514,-39.6514,ThompsonSampling
2348,3,6.2738,9433.9252,-41.9252,ThompsonSampling
2349,3,3.6128,9437.5381,-41.5381,ThompsonSampling
2350,3,3.3541,9440.8921,-40.8921,ThompsonSampling
2351,3,1.7882,9442.6803,-38.6803,ThompsonSampling
2352,3,4.4971,9447.1774,-39.1774,ThompsonSampling
2353,3,2.2926,9449.4700,-37.4700,ThompsonSampling
2354,3,4.0803,9453.5503,-37.5503,ThompsonSampling
2355,3,6.1277,9459.6779,-39.6779,ThompsonSampling
2356,2,3.3573,9463.0353,-39.0353,ThompsonSampling
2357,3,4.1443,9467.1796,-39.1796,ThompsonSampling
2358,3,3.3693,9470.5489,-38.5489,ThompsonSampling
2359,3,3.9382,9474.4871,-38.4871,ThompsonSampling
2360,3,4.1703,9478.6574,-38.6574,ThompsonSampling
2361,3,4.2353,9482.8927,-38.8927,ThompsonSampling
2362,3,5.2505,9488.1432,-40.1432,ThompsonSampling
2363,3,3.9713,9492.1145,-40.1145,ThompsonSampling
2364,3,3.4542,9495.5687,-39.5687,ThompsonSampling
2365,3,4.6707,9500.2394,-40.2394,ThompsonSampling
2366,3,4.5928,9504.8322,-40.8322,ThompsonSampling
2367,3,3.7446,9508.5768,-40.5768,ThompsonSampling
2368,3,4.7767,9513.3536,-41.3536,ThompsonSampling
2369,3,4.6090,9517.9626,-41.9626,ThompsonSampling
2370,3,3.5744,9521.5370,-41.5370,ThompsonSampling
2371,3,2.0678,9523.6048,-39.6048,ThompsonSampling
2372,3,3.9314,9527.5362,-39.5362,ThompsonSampling
2373,3,4.4143,9531.9505,-39.9505,ThompsonSampling
2374,3,5.1724,9537.1229,-41.1229,ThompsonSampling
2375,3,4.1560,9541.2789,-41.2789,ThompsonSampling
2376,3,2.9258,9544.2047,-40.2047,ThompsonSampling
2377,3,4.2104,9548.4150,-40.4150,ThompsonSampling
2378,2,2.9182,9551.3333,-39.3333,ThompsonSampling
2379,3,5.0847,9556.4180,-40.4180,ThompsonSampling
2380,3,2.4571,9558.8750,-38.8750,ThompsonSampling
2381,3,3.8197,9562.6948,-38.6948,ThompsonSampling
2382,3,3.8155,9566.5103,-38.5103,ThompsonSampling
2383,3,3.3525,9569.8628,-37.8628,ThompsonSampling
2384,3,3.9572,9573.8200,-37.8200,ThompsonSampling
2385,3,4.6563,9578.4763,-38.4763,ThompsonSampling
2386,3,3.1074,9581.5837,-37.5837,ThompsonSampling
2387,3,4.6133,9586.1970,-38.1970,ThompsonSampling
2388,3,2.9699,9589.1670,-37.1670,ThompsonSampling
2389,3,4.8715,9594.0384,-38.0384,ThompsonSampling
2390,3,4.9078,9598.9462,-38.9462,ThompsonSampling
2391,3,5.3241,9604.2703,-40.2703,ThompsonSampling
2392,3,4.9347,9609.2050,-41.2050,ThompsonSampling
2393,3,4.7807,9613.9857,-41.9857,ThompsonSampling
2394,3,2.9552,9616.9409,-40.9409,ThompsonSampling
2395,3,2.4119,9619.3528,-39.3528,ThompsonSampling
2396,3,4.1731,9623.5258,-39.5258,ThompsonSampling
2397,3,3.0550,9626.5809,-38.5809,ThompsonSampling
2398,3,3.2230,9629.8039,-37.8039,ThompsonSampling
2399,3,2.9610,9632.7649,-36.7649,ThompsonSampling
2400,3,4.7115,9637.4764,-37.4764,ThompsonSampling
2401,3,3.0998,9640.5762,-36.5762,ThompsonSampling
2402,3,3.6382,9644.2144,-36.2144,ThompsonSampling
2403,3,4.5941,9648.8085,-36.8085,ThompsonSampling
2404,3,4.8040,9653.6125,-37.6125,ThompsonSampling
2405,3,3.1574,9656.7700,-36.7700,ThompsonSampling
2406,3,5.8228,9662.5928,-38.5928,ThompsonSampling
2407,3,5.3744,9667.9671,-39.9671,ThompsonSampling
2408,3,4.0993,9672.0664,-40.0664,ThompsonSampling
2409,3,4.6817,9676.7481,-40.7481,ThompsonSampling
2410,3,4.4781,9681.2262,-41.2262,ThompsonSampling
2411,3,3.1288,9684.3551,-40.3551,ThompsonSampling
2412,3,2.2901,9686.6451,-38.6451,ThompsonSampling
2413,3,6.0987,9692.7438,-40.7438,ThompsonSampling
2414,3,3.6951,9696.4390,-40.4390,ThompsonSampling
2415,3,2.7093,9699.1483,-39.1483,ThompsonSampling
2416,3,3.3923,9702.5406,-38.5406,ThompsonSampling
2417,3,3.8286,9706.3692,-38.3692,ThompsonSampling
2418,3,3.0535,9709.4228,-37.4228,ThompsonSampling
2419,3,2.6924,9712.1152,-36.1152,ThompsonSampling
2420,3,3.6053,9715.7205,-35.7205,ThompsonSampling
2421,3,4.2115,9719.9320,-35.9320,ThompsonSampling
2422,3,4.9283,9724.8603,-36.8603,ThompsonSampling
2423,3,4.1811,9729.0414,-37.0414,ThompsonSampling
2424,3,4.3741,9733.4154,-37.4154,ThompsonSampling
2425,3,3.2353,9736.6508,-36.6508,ThompsonSampling
2426,3,5.4606,9742.1114,-38.1114,ThompsonSampling
2427,3,4.4811,9746.5925,-38.5925,ThompsonSampling
2428,3,3.7036,9750.2961,-38.2961,ThompsonSampling
2429,3,5.5882,9755.8843,-39.8843,ThompsonSampling
2430,3,4.4977,9760.3819,-40.3819,ThompsonSampling
2431,3,2.9764,9763.3583,-39.3583,ThompsonSampling
2432,3,3.9579,9767.3163,-39.3163,ThompsonSampling
2433,3,4.3804,9771.6967,-39.6967,ThompsonSampling
2434,3,1.7729,9773.4695,-37.4695,ThompsonSampling
2435,3,4.4385,9777.9080,-37.9080,ThompsonSampling
2436,3,4.6680,9782.5760,-38.5760,ThompsonSampling
2437,3,3.9394,9786.5154,-38.5154,ThompsonSampling
2438,3,4.0074,9790.5228,-38.5228,ThompsonSampling
2439,3,4.9052,9795.4280,-39.4280,ThompsonSampling
2440,3,3.9781,9799.4061,-39.4061,ThompsonSampling
2441,3,4.5642,9803.9703,-39.9703,ThompsonSampling
2442,3,4.8923,9808.8627,-40.8627,ThompsonSampling
2443,3,3.6951,9812.5577,-40.5577,ThompsonSampling
2444,3,4.8843,9817.4420,-41.4420,ThompsonSampling
2445,3,3.1132,9820.5552,-40.5552,ThompsonSampling
2446,3,2.3379,9822.8931,-38.8931,ThompsonSampling
2447,3,3.3522,9826.2453,-38.2453,ThompsonSampling
2448,3,3.7016,9829.9469,-37.9469,ThompsonSampling
2449,3,4.1654,9834.1122,-38.1122,ThompsonSampling
2450,3,4.9077,9839.0200,-39.0200,ThompsonSampling
2451,3,4.6118,9843.6318,-39.6318,ThompsonSampling
2452,3,3.4463,9847.0781,-39.0781,ThompsonSampling
2453,3,4.9027,9851.9808,-39.9808,ThompsonSampling
2454,3,2.4331,9854.4139,-38.4139,ThompsonSampling
2455,3,2.5228,9856.9367,-36.9367,ThompsonSampling
2456,3,3.5489,9860.4856,-36.4856,ThompsonSampling
2457,3,3.2281,9863.7137,-35.7137,ThompsonSampling
2458,3,2.9876,9866.7013,-34.7013,ThompsonSampling
2459,3,3.7693,9870.4706,-34.4706,ThompsonSampling
2460,3,4.1001,9874.5707,-34.5707,ThompsonSampling
2461,3,3.6477,9878.2184,-34.2184,ThompsonSampling
2462,3,5.4307,9883.6491,-35.6491,ThompsonSampling
2463,3,3.7457,9887.3948,-35.3948,ThompsonSampling
2464,3,3.9757,9891.3705,-35.3705,ThompsonSampling
2465,3,5.1358,9896.5063,-36.5063,ThompsonSampling
2466,3,3.8841,9900.3904,-36.3904,ThompsonSampling
2467,3,3.6915,9904.0819,-36.0819,ThompsonSampling
2468,3,5.2522,9909.3342,-37.3342,ThompsonSampling
2469,3,2.4246,9911.7587,-35.7587,ThompsonSampling
2470,3,3.9076,9915.6664,-35.6664,ThompsonSampling
2471,3,3.7222,9919.3886,-35.3886,ThompsonSampling
2472,3,3.0439,9922.4324,-34.4324,ThompsonSampling
2473,3,3.9067,9926.3391,-34.3391,ThompsonSampling
2474,3,3.8992,9930.2383,-34.2383,ThompsonSampling
2475,3,3.6186,9933.8569,-33.8569,ThompsonSampling
2476,3,4.1629,9938.0199,-34.0199,ThompsonSampling
2477,3,1.8319,9939.8518,-31.8518,ThompsonSampling
2478,3,3.1669,9943.0187,-31.0187,ThompsonSampling
2479,3,4.0997,9947.1184,-31.1184,ThompsonSampling
2480,3,1.8481,9948.9665,-28.9665,ThompsonSampling
2481,3,4.7054,9953.6719,-29.6719,ThompsonSampling
2482,3,4.4663,9958.1382,-30.1382,ThompsonSampling
2483,3,3.8757,9962.0139,-30.0139,ThompsonSampling
2484,3,4.0638,9966.0777,-30.0777,ThompsonSampling
2485,3,3.5073,9969.5850,-29.5850,ThompsonSampling
2486,3,4.2769,9973.8620,-29.8620,ThompsonSampling
2487,3,4.4848,9978.3467,-30.3467,ThompsonSampling
2488,3,3.9322,9982.2789,-30.2789,ThompsonSampling
2489,3,3.0216,9985.3005,-29.3005,ThompsonSampling
2490,3,5.1120,9990.4125,-30.4125,ThompsonSampling
2491,3,2.9414,9993.3539,-29.3539,ThompsonSampling
2492,3,3.3956,9996.7495,-28.7495,ThompsonSampling
2493,3,2.8209,9999.5703,-27.5703,ThompsonSampling
2494,3,5.1758,10004.7461,-28.7461,ThompsonSampling
2495,3,1.7926,10006.5387,-26.5387,ThompsonSampling
2496,3,4.6986,10011.2373,-27.2373,ThompsonSampling
2497,3,3.8682,10015.1054,-27.1054,ThompsonSampling
2498,3,5.5423,10020.6477,-28.6477,ThompsonSampling
2499,3,4.5172,10025.1649,-29.1649,ThompsonSampling
2500,3,4.3218,10029.4867,-29.4867,ThompsonSampling
2501,3,4.0966,10033.5833,-29.5833,ThompsonSampling
2502,3,3.5123,10037.0956,-29.0956,ThompsonSampling
2503,3,2.7057,10039.8013,-27.8013,ThompsonSampling
2504,3,3.8082,10043.6095,-27.6095,ThompsonSampling
2505,3,3.6634,10047.2730,-27.2730,ThompsonSampling
2506,3,2.7387,10050.0116,-26.0116,ThompsonSampling
2507,3,4.2658,10054.2774,-26.2774,ThompsonSampling
2508,3,2.6529,10056.9303,-24.9303,ThompsonSampling
2509,3,4.4765,10061.4068,-25.4068,ThompsonSampling
2510,3,5.0847,10066.4915,-26.4915,ThompsonSampling
2511,3,3.3349,10069.8263,-25.8263,ThompsonSampling
2512,3,2.5553,10072.3816,-24.3816,ThompsonSampling
2513,3,2.9943,10075.3759,-23.3759,ThompsonSampling
2514,3,4.0919,10079.4678,-23.4678,ThompsonSampling
2515,3,1.5750,10081.0428,-21.0428,ThompsonSampling
2516,3,2.9609,10084.0038,-20.0038,ThompsonSampling
2517,3,4.3882,10088.3920,-20.3920,ThompsonSampling
2518,3,4.2118,10092.6038,-20.6038,ThompsonSampling
2519,3,3.0455,10095.6493,-19.6493,ThompsonSampling
2520,3,3.7090,10099.3583,-19.3583,ThompsonSampling
2521,3,2.9437,10102.3020,-18.3020,ThompsonSampling
2522,3,4.6065,10106.9085,-18.9085,ThompsonSampling
2523,3,3.8824,10110.7909,-18.7909,ThompsonSampling
2524,3,5.4137,10116.2046,-20.2046,ThompsonSampling
2525,3,3.9214,10120.1260,-20.1260,ThompsonSampling
2526,3,4.0028,10124.1288,-20.1288,ThompsonSampling
2527,3,4.8438,10128.9726,-20.9726,ThompsonSampling
2528,3,4.9553,10133.9278,-21.9278,ThompsonSampling
2529,3,3.6558,10137.5837,-21.5837,ThompsonSampling
2530,3,4.0482,10141.6319,-21.6319,ThompsonSampling
2531,3,3.2617,10144.8937,-20.8937,ThompsonSampling
2532,3,5.8264,10150.7200,-22.7200,ThompsonSampling
2533,3,2.6777,10153.3977,-21.3977,ThompsonSampling
2534,3,2.2122,10155.6099,-19.6099,ThompsonSampling
2535,3,4.0134,10159.6233,-19.6233,ThompsonSampling
2536,3,3.9082,10163.5315,-19.5315,ThompsonSampling
2537,3,4.5958,10168.1273,-20.1273,ThompsonSampling
2538,3,3.2927,10171.4200,-19.4200,ThompsonSampling
2539,3,3.0827,10174.5026,-18.5026,ThompsonSampling
2540,3,4.8165,10179.3191,-19.3191,ThompsonSampling
2541,3,4.8514,10184.1705,-20.1705,ThompsonSampling
2542,3,3.8692,10188.0397,-20.0397,ThompsonSampling
2543,3,2.9596,10190.9993,-18.9993,ThompsonSampling
2544,3,3.4676,10194.4669,-18.4669,ThompsonSampling
2545,3,2.8454,10197.3123,-17.3123,ThompsonSampling
2546,3,4.0077,10201.3200,-17.3200,ThompsonSampling
2547,3,4.6952,10206.0152,-18.0152,ThompsonSampling
2548,3,3.8478,10209.8630,-17.8630,ThompsonSampling
2549,3,5.1514,10215.0144,-19.0144,ThompsonSampling
2550,3,6.0385,10221.0529,-21.0529,ThompsonSampling
2551,3,5.0417,10226.0946,-22.0946,ThompsonSampling
2552,3,5.0494,10231.1440,-23.1440,ThompsonSampling
2553,3,4.1504,10235.2944,-23.2944,ThompsonSampling
2554,3,5.0842,10240.3786,-24.3786,ThompsonSampling
2555,3,3.7910,10244.1696,-24.1696,ThompsonSampling
2556,3,1.7538,10245.9234,-21.9234,ThompsonSampling
2557,3,3.6732,10249.5966,-21.5966,ThompsonSampling
2558,3,3.0564,10252.6531,-20.6531,ThompsonSampling
2559,3,4.0560,10256.7090,-20.7090,ThompsonSampling
2560,3,2.4019,10259.1110,-19.1110,ThompsonSampling
2561,3,4.1821,10263.2931,-19.2931,ThompsonSampling
2562,3,3.6397,10266.9328,-18.9328,ThompsonSampling
2563,3,2.8199,10269.7526,-17.7526,ThompsonSampling
2564,3,3.0629,10272.8156,-16.8156,ThompsonSampling
2565,3,3.9522,10276.7678,-16.7678,ThompsonSampling
2566,3,5.1995,10281.9673,-17.9673,ThompsonSampling
2567,3,5.1076,10287.0748,-19.0748,ThompsonSampling
2568,3,3.3643,10290.4392,-18.4392,ThompsonSampling
2569,3,3.3355,10293.7746,-17.7746,ThompsonSampling
2570,3,4.6471,10298.4218,-18.4218,ThompsonSampling
2571,3,3.9753,10302.3971,-18.3971,ThompsonSampling
2572,3,3.2253,10305.6224,-17.6224,ThompsonSampling
2573,3,5.0249,10310.6473,-18.6473,ThompsonSampling
2574,3,3.5507,10314.1980,-18.1980,ThompsonSampling
2575,3,3.7260,10317.9240,-17.9240,ThompsonSampling
2576,3,3.3894,10321.3135,-17.3135,ThompsonSampling
2577,3,4.0593,10325.3728,-17.3728,ThompsonSampling
2578,3,4.9631,10330.3359,-18.3359,ThompsonSampling
2579,3,3.8216,10334.1576,-18.1576,ThompsonSampling
2580,3,4.6742,10338.8317,-18.8317,ThompsonSampling
2581,3,4.5957,10343.4274,-19.4274,ThompsonSampling
2582,3,3.8966,10347.3240,-19.3240,ThompsonSampling
2583,3,4.4108,10351.7348,-19.7348,ThompsonSampling
2584,3,4.3932,10356.1280,-20.1280,ThompsonSampling
2585,3,4.1646,10360.2926,-20.2926,ThompsonSampling
2586,3,4.9682,10365.2608,-21.2608,ThompsonSampling
2587,3,4.1146,10369.3754,-21.3754,ThompsonSampling
2588,3,4.3475,10373.7229,-21.7229,ThompsonSampling
2589,3,3.3208,10377.0437,-21.0437,ThompsonSampling
2590,3,4.8264,10381.8702,-21.8702,ThompsonSampling
2591,3,1.5885,10383.4587,-19.4587,ThompsonSampling
2592,3,4.9690,10388.4276,-20.4276,ThompsonSampling
2593,3,3.2211,10391.6488,-19.6488,ThompsonSampling
2594,3,4.2008,10395.8496,-19.8496,ThompsonSampling
2595,3,4.8084,10400.6580,-20.6580,ThompsonSampling
2596,3,4.2204,10404.8784,-20.8784,ThompsonSampling
2597,3,3.3564,10408.2348,-20.2348,ThompsonSampling
2598,3,6.5089,10414.7437,-22.7437,ThompsonSampling
2599,3,3.1296,10417.8733,-21.8733,ThompsonSampling
2600,3,2.6974,10420.5707,-20.5707,ThompsonSampling
2601,3,4.2400,10424.8107,-20.8107,ThompsonSampling
2602,3,3.7765,10428.5872,-20.5872,ThompsonSampling
2603,3,2.8960,10431.4832,-19.4832,ThompsonSampling
2604,3,3.8368,10435.3199,-19.3199,ThompsonSampling
2605,3,2.7576,10438.0775,-18.0775,ThompsonSampling
2606,3,4.0200,10442.0974,-18.0974,ThompsonSampling
2607,3,3.8030,10445.9005,-17.9005,ThompsonSampling
2608,3,5.4919,10451.3924,-19.3924,ThompsonSampling
2609,3,3.0330,10454.4253,-18.4253,ThompsonSampling
2610,3,4.7657,10459.1910,-19.1910,ThompsonSampling
2611,3,3.1898,10462.3808,-18.3808,ThompsonSampling
2612,3,3.7174,10466.0983,-18.0983,ThompsonSampling
2613,3,2.4288,10468.5271,-16.5271,ThompsonSampling
2614,3,2.8631,10471.3902,-15.3902,ThompsonSampling
2615,3,4.4755,10475.8657,-15.8657,ThompsonSampling
2616,3,1.3663,10477.2321,-13.2321,ThompsonSampling
2617,3,6.1455,10483.3776,-15.3776,ThompsonSampling
2618,3,1.8865,10485.2641,-13.2641,ThompsonSampling
2619,3,3.8917,10489.1558,-13.1558,ThompsonSampling
2620,3,4.5248,10493.6806,-13.6806,ThompsonSampling
2621,3,3.5754,10497.2561,-13.2561,ThompsonSampling
2622,3,3.8283,10501.0844,-13.0844,ThompsonSampling
2623,3,3.2694,10504.3538,-12.3538,ThompsonSampling
2624,3,5.4457,10509.7995,-13.7995,ThompsonSampling
2625,3,1.9906,10511.7900,-11.7900,ThompsonSampling
2626,3,3.0463,10514.8363,-10.8363,ThompsonSampling
2627,3,3.9290,10518.7653,-10.7653,ThompsonSampling
2628,3,3.8906,10522.6559,-10.6559,ThompsonSampling
2629,3,2.4626,10525.1186,-9.1186,ThompsonSampling
2630,3,5.2819,10530.4005,-10.4005,ThompsonSampling
2631,3,4.4246,10534.8252,-10.8252,ThompsonSampling
2632,3,5.0437,10539.8689,-11.8689,ThompsonSampling
2633,3,4.6034,10544.4723,-12.4723,ThompsonSampling
2634,3,3.1463,10547.6185,-11.6185,ThompsonSampling
2635,3,3.1777,10550.7962,-10.7962,ThompsonSampling
2636,3,4.9708,10555.7670,-11.7670,ThompsonSampling
2637,3,2.8580,10558.6250,-10.6250,ThompsonSampling
2638,3,3.2225,10561.8475,-9.8475,ThompsonSampling
2639,3,3.2886,10565.1361,-9.1361,ThompsonSampling
2640,3,3.4320,10568.5680,-8.5680,ThompsonSampling
2641,3,2.2446,10570.8126,-6.8126,ThompsonSampling
2642,3,4.4011,10575.2137,-7.2137,ThompsonSampling
2643,3,2.4609,10577.6747,-5.6747,ThompsonSampling
2644,3,5.0958,10582.7705,-6.7705,ThompsonSampling
2645,3,3.4940,10586.2645,-6.2645,ThompsonSampling
2646,3,2.2902,10588.5547,-4.5547,ThompsonSampling
2647,3,4.9896,10593.5443,-5.5443,ThompsonSampling
2648,3,3.8315,10597.3758,-5.3758,ThompsonSampling
2649,3,4.2578,10601.6336,-5.6336,ThompsonSampling
2650,3,3.8173,10605.4509,-5.4509,ThompsonSampling
2651,3,2.8382,10608.2891,-4.2891,ThompsonSampling
2652,3,4.9903,10613.2794,-5.2794,ThompsonSampling
2653,3,3.6350,10616.9144,-4.9144,ThompsonSampling
2654,3,2.5291,10619.4435,-3.4435,ThompsonSampling
2655,3,4.0198,10623.4632,-3.4632,ThompsonSampling
2656,3,4.9464,10628.4096,-4.4096,ThompsonSampling
2657,3,4.3065,10632.7162,-4.7162,ThompsonSampling
2658,3,5.1304,10637.8466,-5.8466,ThompsonSampling
2659,3,4.5818,10642.4284,-6.4284,ThompsonSampling
2660,3,2.2391,10644.6675,-4.6675,ThompsonSampling
2661,3,3.1634,10647.8309,-3.8309,ThompsonSampling
2662,3,5.1530,10652.9839,-4.9839,ThompsonSampling
2663,3,2.7994,10655.7833,-3.7833,ThompsonSampling
2664,3,3.8978,10659.6811,-3.6811,ThompsonSampling
2665,3,4.9835,10664.6646,-4.6646,ThompsonSampling
2666,3,3.9719,10668.6365,-4.6365,ThompsonSampling
2667,3,5.0557,10673.6922,-5.6922,ThompsonSampling
2668,3,2.9630,10676.6552,-4.6552,ThompsonSampling
2669,3,4.7282,10681.3834,-5.3834,ThompsonSampling
2670,3,4.4796,10685.8631,-5.8631,ThompsonSampling
2671,3,3.8009,10689.6639,-5.6639,ThompsonSampling
2672,3,5.4603,10695.1242,-7.1242,ThompsonSampling
2673,3,4.4512,10699.5754,-7.5754,ThompsonSampling
2674,3,4.1494,10703.7248,-7.7248,ThompsonSampling
2675,3,3.6884,10707.4132,-7.4132,ThompsonSampling
2676,3,5.0136,10712.4268,-8.4268,ThompsonSampling
2677,3,4.4302,10716.8570,-8.8570,ThompsonSampling
2678,3,3.0502,10719.9073,-7.9073,ThompsonSampling
2679,3,3.0034,10722.9107,-6.9107,ThompsonSampling
2680,3,2.5846,10725.4953,-5.4953,ThompsonSampling
2681,3,3.7466,10729.2419,-5.2419,ThompsonSampling
2682,3,3.5451,10732.7870,-4.7870,ThompsonSampling
2683,3,4.1826,10736.9696,-4.9696,ThompsonSampling
2684,3,4.6912,10741.6607,-5.6607,ThompsonSampling
2685,3,3.7348,10745.3955,-5.3955,ThompsonSampling
2686,3,4.3101,10749.7057,-5.7057,ThompsonSampling
2687,3,4.0178,10753.7235,-5.7235,ThompsonSampling
2688,3,4.4767,10758.2002,-6.2002,ThompsonSampling
2689,3,4.6728,10762.8730,-6.8730,ThompsonSampling
2690,3,2.0843,10764.9573,-4.9573,ThompsonSampling
2691,3,4.0044,10768.9617,-4.9617,ThompsonSampling
2692,3,4.0815,10773.0432,-5.0432,ThompsonSampling
2693,3,4.3028,10777.3460,-5.3460,ThompsonSampling
2694,3,3.9175,10781.2635,-5.2635,ThompsonSampling
2695,3,3.1692,10784.4327,-4.4327,ThompsonSampling
2696,3,2.0130,10786.4456,-2.4456,ThompsonSampling
2697,3,3.4047,10789.8504,-1.8504,ThompsonSampling
2698,3,6.3079,10796.1583,-4.1583,ThompsonSampling
2699,3,4.2561,10800.4144,-4.4144,ThompsonSampling
2700,3,2.7821,10803.1965,-3.1965,ThompsonSampling
2701,3,5.3404,10808.5369,-4.5369,ThompsonSampling
2702,3,2.5467,10811.0836,-3.0836,ThompsonSampling
2703,3,4.8668,10815.9504,-3.9504,ThompsonSampling
2704,3,4.2404,10820.1908,-4.1908,ThompsonSampling
2705,3,3.2281,10823.4189,-3.4189,ThompsonSampling
2706,3,3.2874,10826.7062,-2.7062,ThompsonSampling
2707,3,4.3799,10831.0862,-3.0862,ThompsonSampling
2708,3,2.8164,10833.9026,-1.9026,ThompsonSampling
2709,3,2.0954,10835.9980,0.0020,ThompsonSampling
2710,3,4.1024,10840.1004,-0.1004,ThompsonSampling
2711,3,4.3666,10844.4670,-0.4670,ThompsonSampling
2712,3,3.7874,10848.2544,-0.2544,ThompsonSampling
2713,3,4.1931,10852.4475,-0.4475,ThompsonSampling
2714,3,3.6158,10856.0633,-0.0633,ThompsonSampling
2715,3,4.1224,10860.1857,-0.1857,ThompsonSampling
2716,3,5.7970,10865.9827,-1.9827,ThompsonSampling
2717,3,3.2658,10869.2485,-1.2485,ThompsonSampling
2718,3,3.7355,10872.9840,-0.9840,ThompsonSampling
2719,3,3.4628,10876.4468,-0.4468,ThompsonSampling
2720,3,5.4988,10881.9456,-1.9456,ThompsonSampling
2721,3,3.3914,10885.3371,-1.3371,ThompsonSampling
2722,3,5.1411,10890.4782,-2.4782,ThompsonSampling
2723,3,4.6432,10895.1214,-3.1214,ThompsonSampling
2724,3,4.0916,10899.2130,-3.2130,ThompsonSampling
2725,3,3.8891,10903.1022,-3.1022,ThompsonSampling
2726,3,3.5307,10906.6329,-2.6329,ThompsonSampling
2727,3,4.1443,10910.7772,-2.7772,ThompsonSampling
2728,3,4.6967,10915.4739,-3.4739,ThompsonSampling
2729,3,3.1238,10918.5976,-2.5976,ThompsonSampling
2730,3,3.0244,10921.6220,-1.6220,ThompsonSampling
2731,3,4.1459,10925.7680,-1.7680,ThompsonSampling
2732,3,3.3411,10929.1091,-1.1091,ThompsonSampling
2733,3,3.2585,10932.3675,-0.3675,ThompsonSampling
2734,3,3.7104,10936.0779,-0.0779,ThompsonSampling
2735,3,4.7092,10940.7871,-0.7871,ThompsonSampling
2736,3,3.5669,10944.3540,-0.3540,ThompsonSampling
2737,3,1.7495,10946.1035,1.8965,ThompsonSampling
2738,3,4.2951,10950.3986,1.6014,ThompsonSampling
2739,3,1.9223,10952.3208,3.6792,ThompsonSampling
2740,3,3.8044,10956.1253,3.8747,ThompsonSampling
2741,3,3.7542,10959.8795,4.1205,ThompsonSampling
2742,3,5.5124,10965.3919,2.6081,ThompsonSampling
2743,3,4.2592,10969.6511,2.3489,ThompsonSampling
2744,3,3.1753,10972.8265,3.1735,ThompsonSampling
2745,3,4.2084,10977.0348,2.9652,ThompsonSampling
2746,3,3.3786,10980.4135,3.5865,ThompsonSampling
2747,3,4.3717,10984.7852,3.2148,ThompsonSampling
2748,3,5.4016,10990.1868,1.8132,ThompsonSampling
2749,3,2.9341,10993.1209,2.8791,ThompsonSampling
2750,3,2.1237,10995.2446,4.7554,ThompsonSampling
2751,3,3.8033,10999.0479,4.9521,ThompsonSampling
2752,3,4.8472,11003.8951,4.1049,ThompsonSampling
2753,3,3.1798,11007.0749,4.9251,ThompsonSampling
2754,3,5.2018,11012.2766,3.7234,ThompsonSampling
2755,3,3.4573,11015.7339,4.2661,ThompsonSampling
2756,3,3.6703,11019.4042,4.5958,ThompsonSampling
2757,3,4.7098,11024.1140,3.8860,ThompsonSampling
2758,3,4.6158,11028.7298,3.2702,ThompsonSampling
2759,3,4.6781,11033.4079,2.5921,ThompsonSampling
2760,3,2.0260,11035.4340,4.5660,ThompsonSampling
2761,3,4.0692,11039.5031,4.4969,ThompsonSampling
2762,3,5.0468,11044.5500,3.4500,ThompsonSampling
2763,3,5.6910,11050.2409,1.7591,ThompsonSampling
2764,3,3.0726,11053.3135,2.6865,ThompsonSampling
2765,3,2.4122,11055.7257,4.2743,ThompsonSampling
2766,3,5.0487,11060.7745,3.2255,ThompsonSampling
2767,3,3.4112,11064.1857,3.8143,ThompsonSampling
2768,3,5.3743,11069.5600,2.4400,ThompsonSampling
2769,3,5.4577,11075.0177,0.9823,ThompsonSampling
2770,3,2.8075,11077.8252,2.1748,ThompsonSampling
